sentence1,sentence2,label,idx,sbert_ft_score,sbert_ft_pred
"How do I become the Top Writer on Quora, get more upvotes and better stats?","How does a Quora writer qualify as a Top Writer, and get those gifts?",1,30995,0.6743009686470032,0
Why are Quorians more liberal than conservative?,Why does Quora tend to attract more leftists than conservatives?,1,31058,0.55129075050354,0
What are some best DP in Whatsapp according to you?,What are the best WhatsApp display pictures you have ever seen?,1,31060,0.6233980655670166,0
If dark matter strongly interacts with matter then is it what waves in a double slit experiment?,Is de Broglie's subquantic medium the strongly interacting dark matter which fills 'empty' space? Is it the DM that waves in a double slit experiment?,1,31062,0.6579703092575073,0
What are the best places to visit in Kerala in March in 3 days? We will arrive cochin airport by 10 AM on March 14th and leave on March 16th 7 PM.,What are the best 10 places to visit in Kerala including any falls?,1,31081,0.4582839012145996,0
How can I lose weight fast and never gain it again?,Is there a technique to lose weight fast?,1,31086,0.6742957234382629,0
Is it shame to cry in public?,"""Why isn't it """"okay"""" to cry in public?""",1,31138,0.6586005687713623,0
How is Elvis Gomes going to fare as a CM candidate for AAP?,Who is Elvis Gomes and why Kejriwal declared him CM candidate for the next assembly election in GOA?,1,31157,0.6984654664993286,0
What software does Pixar use besides RenderMan?,What kind of software do Pixar and Walt Disney use to animate pictures?,1,31159,0.6828596591949463,0
What should I do if my boyfriend would rather be on his phone than spend quality time with me?,What can I do my boyfriend flirts with other women on his phone and don't have time for me?,1,31168,0.6845062971115112,0
Does it look like Donald Trump has a new toupee this campaign?,Does Donald Trump wear a toupée?,1,31171,0.6699157953262329,0
From where can I pursue digital marketing course?,What is the scope of digital marketing in India for an MBA marketing student?,1,31203,0.6526923179626465,0
Have you seen an UFO? Where?,Have you ever seen an alien?,1,31218,0.6976330280303955,0
How can I lose my weight from 55 kg to 50 kg within two month?,How do I lose weight from 70 to 50?,1,31223,0.6884537935256958,0
Do irregular menstrual periods or age affect female fertility?,How much does irregular periods affect pregnancy?,1,31315,0.652309238910675,0
What are the post study work options in the UK for an undergraduate international student?,Will UK Open the Post Study visa for International Students?,1,31327,0.6208526492118835,0
Does green tea help to lose weight?,At what time should I drink green tea to be fit?,1,31347,0.5772956013679504,0
How does banning 500 and 1000 rupee notes help to control black money?,Will the ban on 500 & 1000 rupee notes really work against corruption?,1,31353,0.5973407030105591,0
I keep getting calls from blocked numbers. What can I do to unblock and find out who it is?,I KEEP getting prank called from people with no caller id: how do I find their number?,1,31357,0.5420910120010376,0
How can I deactivate a Facebook account if I forgot the email address and the password?,Is it possible to login to Facebook without password?,1,31389,0.6353102326393127,0
How long will it take us to die if we fall into a bottomless pit?,"If you were to fall into an endless abyss, what would you die from, and how long would it take?",1,31406,0.6128100156784058,0
"If everyone over 18 died, what would happen?",Everyone over the age of 18 suddenly dies. Can our species survive?,1,31484,0.6633403897285461,0
Does Hillary Clinton really want to start a war with Russia?,"Is America likely to go to war with Syria, and by extension Russia, if Hillary Clinton wins the election?",1,31505,0.6857309341430664,0
How much capital do I need to get into venture capital?,How can I start a venture capital with no money?,1,31524,0.6361566781997681,0
Who will win the election TRUMP or CLINTON?,Who do you think will win the U.S. election in November?,1,31539,0.5952849984169006,0
How do girls who look beautiful remain single? Is it like no one approaches them or do they not like any company?,What is the reason behind some beautiful  girls choosing to remain single these days?,1,31544,0.6332299113273621,0
How was KVPY SA 2016?,What is the cut off of KVPY SA stream?,1,31555,0.5537793040275574,0
Will win the 2016 presidential race?,Who will win the 2016 United States Presidential election: Trump or Clinton?,1,31567,0.6771312952041626,0
Do Quora users still see questions that are marked as needing improvement?,Why my question is marked as needing improvements?,1,31568,0.6755526065826416,0
Is the new 2000 Rupee note really implementing NGC (Nano GPS Chip)?,Is 2000 rupee note really not going to come with chip?,1,31578,0.49644869565963745,0
Is it true that every Rs. 2000 currency note is embedded with a *NGC (Nano GPS Chip). And what if this is true?,Will Rs. 2000 currency note really come with A GPS chip? Or it is just a rumor?,1,31619,0.647002100944519,0
How are international students from Hong Kong going to be affected after Donald Trump becomes president?,How would it affect Indian students studying/working in the US if Trump becomes the President?,1,31648,0.5971481800079346,0
What is the new technology behind new 2000 rupee note?,Is the new 2000 rupees note polymer/plastic? Is it untearable?,1,31653,0.5333607196807861,0
"""How do I get rid of this """"mummy"""" tummy?""",How do I get rid of the awful post natal stretch marks and my crumpled tummy?,1,31725,0.6309458017349243,0
What do you think about the first presidential debate between Hillary and Trump?,Who do you think has dominated in the first us Presidential candidate debate 2016?,1,31752,0.621451735496521,0
Can you help me get a lot more followers on Instagram?,How can you get 5k followers on Instagram?,1,31753,0.6932934522628784,0
What are the alcoholic beverages that are popular in India?,Why isn’t the alcoholic beverage gin very popular in India?,1,31775,0.5639874339103699,0
How can I find a way to grow taller (maximize my height)? I'm 16.,How do I grow taller in a hurry?,1,31788,0.664405345916748,0
Why do liberals not believe that abortion is an act of murder?,I'd calmly like to ask why those who believe in abortion don't believe it is murder? Please no hostility for this question.,1,31800,0.5330562591552734,0
How does Donald Trump's win affects Indian students preparing for graduate studies in US?,What does Donald Trump's victory mean for the graduate students from Islamic countries?,1,31802,0.5949153900146484,0
What are the best tools to test and automate web based applications?,What are the cheap and best test automation tools that can be used in a startup?,1,31813,0.5805082321166992,0
What are the best online courses available for digital business and marketing management?,How is this online course on digital marketing?,1,31900,0.6526138782501221,0
How do I get rid of the fats covering my muscles all over my body?,How can I get rid of lipo from my body?,1,31907,0.6557739973068237,0
How will releasing new 500 and 2000 rupee notes help in eradicating black money?,What will be the drawbacks of issuing Rs 2000 notes by the RBI? Will it not become easy to hoard more black money?,1,31950,0.6221742630004883,0
How are the new Indian currency notes of Rs 500 and Rs 2000 going to help in curbing corruption?,Would demonetization of 500 and 1000 rupee notes actually help in curbing black money in India?,1,31999,0.6527402400970459,0
Do you how do you get meth out of your system?,How can I get clean from smoking crystal meth In 72 hours?,1,32120,0.6355326771736145,0
Can you get pregnant one day before ovulation?,If I have a 6 day period can I get pregnant just after it ends?,1,32132,0.37356624007225037,0
What would be the best resources and ways for a 15 year old to learn programming?,How can I learn more programming?,1,32191,0.697844386100769,0
Why the hell does Quora mark all my questions as needed improvement?,Can Quora quote the improvements needed in the questions when it is marked as 'Needing Improvement'?,1,32218,0.5828146934509277,0
How do I delete a question from Quora?,How do I erase all my answers and question on Quora?,1,32222,0.6825321316719055,0
What are pros and cons of 500 and 1000 currency notes abolishing?,What are the pros & cons of demonetization?,1,32265,0.5366618037223816,0
How do I get home loan?,How can I get a mortage loan?,1,32334,0.6847466826438904,0
How can I lose weight at age 55?,How do I lose fats and excessive weight from body?,1,32356,0.5796573162078857,0
How do I increase organic traffic to website?,How can I increase the traffic on my website? Jeenkart.com,1,32401,0.6336557865142822,0
What is the best way to build a credit score?,How do I start to clean up my credit score?,1,32407,0.6965948939323425,0
Why do people try to ask silly questions on Quora rather than googling it?,Why do some people ask simple direct science questions in Quora when there are sufficient resources available in internet?,1,32411,0.599231481552124,0
What is the best way to prepare for gate 2016 (EE) in 3 months?,How can I prepare for the GATE 2016 in the last six months? Is there any good study to get qualified in CS?,1,32422,0.6465909481048584,0
Why did not government changed 1000 rupees note instead of 2000 rupees note?,What is the strategy behind the RBI on not releasing the new 1000 rupees note?,1,32469,0.6117164492607117,0
What career advice would you give to someone who wants to become a accountant?,What career advice would you give to someone who wants to become a loan manager?,1,32488,0.5703201293945312,0
Why are basically all of my questions on Quora marked as 'needing improvement'? Am I that bad?,Why do questions get marked for 'needing improvment' when they clearly don't?,1,32514,0.5920200347900391,0
Can hamsters eat cucumber?,Can hamsters eat grapes?,1,32522,0.6775184273719788,0
Can I use this number //* [[1800*251*4919]] *// Belkin Router Techical Support Number Belkin ROUTER phone numbers?,What is Belkin Router tech support's phone number?,1,32563,0.6771852374076843,0
Is time travel possible after the discovery of gravitational waves?,Time Travel Is It Possible?,1,32585,0.6973612904548645,0
Why do some people ask simple direct science questions in Quora when there are sufficient resources available in internet?,Why do so many people ask google-able questions on Quora?,1,32586,0.5706238746643066,0
What are the prophecies of world war 3 and will it actually happen?,Is a third World War imminent?,1,32662,0.6771983504295349,0
How can I watch The Kapil Sharma Show live in Mumbai?,How do I get The Kapil Sharma Show's tickets or passes?,1,32672,0.6629970073699951,0
"Hi I don't smoke weed, I don't enjoy alcohol, I don't smoke cigarettes. I don't do any drugs. Am I missing something?","I am an undergraduate. All my friends smoke, but I don't. Am I missing something?",1,32674,0.5207352638244629,0
Can hamsters eat apples?,Should hamsters eat popcorn?,1,32703,0.6402110457420349,0
"If Donald Trump loses the general election, will he attempt to seize power by force claiming the election was fraudulent?",How will Donald Trump react if and when he loses the Election?,1,32769,0.5091558694839478,0
Why has the Modi Government banned the 500 and 1000 rupee notes?,Who suggested Narendra Modi to stop the circulation of Rs 500 and Rs 1000 notes?,1,32826,0.6957917213439941,0
What is the Bing Bang? What caused this to happen?,What caused the Big Bang?,1,32828,0.60802161693573,0
How can I restore my factory settings to my Dell 3521 laptop?,How do you factory reset a Dell computer?,1,32854,0.6153771877288818,0
Can I be a multi-millionaire within 3 years?,How can I become a multi-millionaire in 5 years?,1,32875,0.595619261264801,0
Why do we use electoral voting instead of majority vote?,Why did the founding fathers decide to use electoral votes instead of popular votes to elect presidents?,1,32887,0.678274393081665,0
How should one crack UPSC/MPSC exams efficiently?,Is there any Funda to crack UPSC in just one attempt?,1,32906,0.6396368741989136,0
How can I grow a few inches taller?,I'm 16 and 5'2.5. How can I ACTIVELY grow taller?,1,32925,0.6986372470855713,0
Are the notes of Rs. 2000 really embedded with a GPS chip?,Will the new Rs 2000 notes carry a nano GPS chip? Will it really Help?,1,32953,0.6956164836883545,0
What are some things guys do that women cringe at?,What are the things women hate in a guy?,1,32998,0.6235355138778687,0
What are all the All India rank 1s in IIT - JEE doing with their lives?,What JEE toppers are doing now?,1,33001,0.4297890067100525,0
Why there is a ban of 500 and 1000 notes?,What are the pros and cons of banning 500 and 1000 rupee notes in India?,1,33030,0.68653404712677,0
How we lose belly fat india?,How do I get rid of belly fat and thigh fat?,1,33041,0.678831934928894,0
Should people vote for Hillary Clinton just because she's a woman?,"""Why do some voters intend to vote for Hillary Clinton mainly because she is a woman? What ever happened to """"Don't judge someone just by their gender""""?""",1,33078,0.5727074146270752,0
If Hillary Clinton broke the laws on the email scandal why is that she was not indicted?,Why is Hillary protected by the USA Judicial System? Will she ever be indicted?,1,33079,0.6367735862731934,0
What are some of the best English movies?,What are best Hollywood movies?,1,33129,0.5877519249916077,0
How can I get traffic on website?,How can I increase traffic on my blog?,1,33162,0.6586124897003174,0
What is the truth about the image of the crucified man on the shroud of Turin?,What do you think about the Shroud of Turin?,1,33177,0.6997736096382141,0
Why do so many people on Quora ask stupid questions they could find answers to if they spent less than 5 minutes on a search engines?,Why don't many people posting questions on Quora check Google first?,1,33206,0.5647589564323425,0
What is the point of living when were all going to die?,What is the point of living if we are going to die and not remember anything?,1,33230,0.6852085590362549,0
What is your opinion on PM Narendra Modi's decision to ban INR 500 and INR 1000 notes?,Is our PM Modi doing the correct thing with 500 and 1000 Rs notes?,1,33243,0.6476342678070068,0
What is the new technology behind new 2000 rupee note?,How difficult is it to copy new 2000 rupee currency note?,1,33245,0.6700381636619568,0
Why can't I stop obsessing over someone who doesn't like me?,How do I get over my obsession over someone who doesn't even know I exist?,1,33279,0.6840083599090576,0
Can you get pregnant one day before ovulation?,Can you get pregnant the day before your period starts?,1,33295,0.6562679409980774,0
How often do you learn new technologies/languages and how many hours do you spend in a week when you're learning?,"How many hours per week do you spend improving programming skills? I mean learning new frameworks, languages, methodologies…",1,33323,0.6584523916244507,0
Why does gst bill is important?,What will be the impact on Indian people if the GST bill gets passed?,1,33367,0.6555854082107544,0
I forgot my Gmail username and have no access to my recovery phone number. How can I re-access my Gmail account?,I made a Gmail account on an Android phone but I forgot the password. What should I do to recover my password?,1,33374,0.6671115159988403,0
How do I cope with extreme anxiety?,How do you cope with social anxiety?,1,33381,0.6863522529602051,0
What will be the result of banning 500 and 1000 rupees note in India?,What's Balaji Vishwanathan's take on banning 500 and 1000 Rs. currency?,1,33399,0.6657488942146301,0
How can I lose max weight in 14 days?,How do I lose weight fast by perfect weight Loss plan?,1,33444,0.6552258729934692,0
People are saying that Ambani knew about notes ban of Modi government?,Did Mukesh Ambani knew about the currency change?,1,33448,0.6154879331588745,0
How banning 500 and 1000 rs note will help fight corruption in India?,Would banning notes of denominations 500 and 1000 help to curb the black money in system?,1,33557,0.6917424201965332,0
How do I get pregnant just after my periods?,Can I fall pregnant after 3days of my period?,1,33584,0.588628888130188,0
How can one get a high paying job in sales with little to no experience?,How do you qualify for the high paying sales jobs?,1,33597,0.6748966574668884,0
When will India get back POK illegally captured by Pakistan ?,Why can't India take back the occupied land of Kashmir from Pakistan and China?,1,33611,0.47790729999542236,0
How I can ask question on Quora?,How do I write a post Quora?,1,33630,0.6434244513511658,0
Is there a healthy and safe way to lose about 20 pounds in a month and keep it off?,How can I lose 25 pounds in one month in a safe way?,1,33633,0.6944434642791748,0
Is Quora supporting Hillary Clinton?,Has Quora turned into a political hack for Clinton?,1,33672,0.658261775970459,0
What is the most important thing?,What is the most important thing you have ever had?,1,33677,0.688255250453949,0
What came before the expansion of space and time?,What existed in the space before Big Bang?,1,33679,0.6665145754814148,0
How can I increase traffic to my websites by Facebook?,How can I increase the traffic on my website? Jeenkart.com,1,33696,0.6568244695663452,0
Why don't cops cite more people for left lane riding?,Why do people stay in the left lane when they are driving slow?,1,33698,0.6368933916091919,0
Which is the best coaching class for the preparation of medical entrance exams in India?( UG and PG),Which is the best coaching centre for a post graduate medical entrance exam in Chennai?,1,33780,0.636954665184021,0
Is it safe to eat food after ants have gotten to it?,Is it safe to use sugar which ants have gotten into?,1,33793,0.6915985345840454,0
Am not starting big? How can I make $1000 per month online?,How do you make easy money online?,1,33805,0.5665807127952576,0
How do I prepare for the CAT 2015 candidate?,How do I prepare for CAT?,1,33836,0.6998332738876343,0
Can I trust Apple or Google with my data?,Should I trust Apple with storing all of my data in iCloud?,1,33877,0.6305221915245056,0
Why did the Indian government develop a 1000 rupee note but developed 2000 rupee note?,Doesn't it defeat the purpose of demonetizing 500 and 1000 rupee bill if the Government of India introduces new 500 and 2000 rupee bills?,1,33972,0.6023269891738892,0
What will be the impacts of gst on our economy?,Why is GST amendment a gamechanger for Indian Economy?,1,33988,0.6449707746505737,0
Is it bad for health to eat eggs every day?,Is it healthy to eat instant white oats every day?,1,34035,0.5741101503372192,0
How Can I clear CA IPCC group 2 in 20days?,What should I study to clear group 2 of IPCC?,1,34037,0.5849111676216125,0
How do I approach sponsors for college events?,What sponsors can sponsor college events in Pune?,1,34080,0.6109267473220825,0
Why did Mint split from Ubuntu?,Which one is better: Linux Mint or Ubuntu?,1,34122,0.6224763989448547,0
How can I lose 10 Kilos?,How do I lose 20-30 kg?,1,34124,0.6858282089233398,0
How can I lose weight quickly? Need serious help.,How can I lose max weight in 14 days?,1,34128,0.5916664004325867,0
If you follow someone on Instagram can they see how many times you have viewed their profile?,Is there a way to see who viewed my Instagram page?,1,34166,0.6780561208724976,0
How is black money curbed with the ban of 1000 rupee notes and introducing new 500 and 2000 rupee notes?,How can scrapping use of 500 and 1000 rupee currency notes in India solve problem of corruption?,1,34181,0.6712507009506226,0
Can one hack Facebook with software?,How can I hack my friend's Facebook account?,1,34206,0.6896889209747314,0
It has been 4 years since my period started. I am a 16 years old girl with the height of 4.10. Do I still have any chance to grow taller?,I'm a 13 asian girl and my height is 5'2 ft. I hit my period a year ago. Can I still grow taller?,1,34216,0.68779456615448,0
Can I make money by uploading videos on YouTube (if I have subscribers)?,How do YouTube Channels make money?,1,34217,0.6518831253051758,0
How do I stop caring about what people think about me?,How do I stop worrying about future?,1,34232,0.5334285497665405,0
Would Hillary get women's vote just because she's a female?,What percentage of Hillary Clinton's supporters has voted for her just because of her gender?,1,34324,0.6845667958259583,0
"After our 1st date that lasted only 90 mins for dinner, he tried to kiss me and texted saying he had a lot of fun. Is he interested or being nice?","If we had a good 1st date and he tried to kiss me and texted me right after to say he had fun, why is he not contacting me at all for 2 days now?",1,34328,0.6409426927566528,0
Who are the top 5 Quorans with the most number of followers?,Who are the top 5 Quorans (Jake Williams Is my favorite)?,1,34331,0.47911572456359863,0
How I use this Quora?,How do get started using Quora?,1,34436,0.6079496741294861,0
"If most of the space in an atom is empty,  then why do things collide instead of just passing through each other?","Science: If an atom is mostly empty space, do things ever truly touch each other?",1,34458,0.6777369976043701,0
What projects can I do if I have good knowledge of C language and data structures and algorithms?,What are some good ideas for a project in data structures in C?,1,34532,0.6984073519706726,0
How can I hack someone's Wi-Fi password?,How can I learn to hack Wi-Fi or another thing on the web?,1,34542,0.6867001056671143,0
What are some of the movies of Hollywood that you must watch?,What are the best top 10 movies of Hollywood ever?,1,34572,0.6889601945877075,0
What are the best ways to write an impressive essay?,Why can't I write good essay?,1,34583,0.6181895732879639,0
What should I learn to be a software engineer?,What is to be done to be a good software developer?,1,34590,0.6897197961807251,0
Why is the new Filipino president Rodrigo Duterte being referred to as their Donald Trump?,"""Is it accurate to describe Philippine presidential candidate Rodrigo Duterte as """"the Filipino Donald Trump""""?""",1,34607,0.65766441822052,0
Why did the Indian government demonetize the current 500 and 1000 rupee notes and replace them with new notes?,Doesn't it defeat the purpose of demonetizing 500 and 1000 rupee bill if the Government of India introduces new 500 and 2000 rupee bills?,1,34621,0.6292275786399841,0
Can meth be detected in urine after nine days?,Can I be clean from meth in 3 days?,1,34659,0.6697328090667725,0
Why didn't Balram (brother of Krishna) participate in the Mahabharat War?,Why didn't balram join pandavas or kauravas in war?,1,34672,0.6938931345939636,0
What would be the impact of GST in india?,What are some benefits of the GST Bill?,1,34703,0.6746784448623657,0
Can I learn programming at age of 33?,Is it too late to start learn programming again?,1,34806,0.6806696653366089,0
What is the expected cut off for KVPY SA Aptitude Test 2016?,How was your KVPY sa 2016?,1,34811,0.6894443035125732,0
How can you lose 40 pounds in 30 days?,Is it possible to lose 40 pounds in one month?,1,34822,0.6709038615226746,0
Do dating apps really find a date for you?,What are some dating sites that really work?,1,34834,0.608450174331665,0
How can I lose 25 kg?,How do i lose weight?,1,34844,0.5729283094406128,0
What does love feel like to you?,How does it feel to be doing what you love?,1,34894,0.683814287185669,0
Which hashtag will I use to get more likes in Instagram?,What are the best hashtags I can use for my clothing brand on instagram?,1,34996,0.641986608505249,0
How do I pass an ETG test?,How do I pass an etg test for alcohol in less than 24hrs?,1,35067,0.6627218127250671,0
How do I get a verified account on Instagram?,How do I get a blue tick next to my name on Instagram?,1,35076,0.5100501775741577,0
How can one web-scrape a list of majors at every given university for further processing (preferably with metadata if possible)?,How can one web-scrape a list of drugs for further processing (preferably with metadata if possible)?,1,35087,0.48357704281806946,0
"If energy is not conserved in an expanding universe, can infinite energy be created? Is it potential energy or potentiality infinite?",Is vacuum energy infinite?,1,35132,0.6448366641998291,0
How can I get more views and upvotes on my answers?,How does an author get more views and upvotes on Quora?,1,35142,0.6599775552749634,0
Why do Quorans appear to favor Hillary Clinton?,Is Quora supporting Hillary Clinton?,1,35149,0.6333097219467163,0
Why do/ don't you think that there is (or should be) a life after death?,What do you think of life after death?,1,35176,0.6155452728271484,0
How did you expand your vocabulary?,How can I increase English vocabulary?,1,35197,0.5882835388183594,0
Why are so many questions posted to Quora that are so easily answered by using Google?,Why do many Quora users ask questions they could look up online?,1,35252,0.5853580236434937,0
How new 2000rs note and 500rs can lessen corruption and bring out black money?,How will the ban on 500 and 1000 rupee note stop black money?,1,35258,0.6799118518829346,0
What is the expected cutoff for the KVPY 2016?,How many questions did you attempt and how many marks do you expect in KVPY SA 2016?,1,35320,0.6602256298065186,0
What is the best computer programming language to learn first?,"Which programming language should I learn according to today's market trends? C, C++ or Python?",1,35324,0.5868878364562988,0
Does swimming increase your height in twenties?,How do I increase height at age of 16?,1,35368,0.5396488904953003,0
What are reasons why people change their gender?,Why do people decide to change their gender? What does 'identifying with the other gender' really mean?,1,35394,0.6913378834724426,0
Dushka Zapata : Can you tell us te story of you and Boyfriend?,How did Dushka Zapata meet her boyfriend?,1,35403,0.609501838684082,0
Would i still be able to make a website if we didn’t have net neutrality?,Will all website hosting providers be banned without net neutrality?,1,35414,0.695552408695221,0
Has anyone worked for two companies at the same time?,Can I be an employee of two organizations at the same time?,1,35434,0.671099066734314,0
Is it wrong for me to ask a handicapped person if they need assistance?,Is it better to ask a disabled person if they need help or wait until they ask for it?,1,35457,0.6881911754608154,0
"""Why is Islam such a """"peaceful"""" religion?""",Is Islam a religion of peace?,1,35495,0.6808845400810242,0
How can I speak English more fluently?,How can I improve my fluency in English to face a more confortable job interview?,1,35504,0.6911014318466187,0
India's Prime Minister removed 500 and 1000 rupee notes from circulation. Is this a good way to curb the spread of black money?,Why is 500 and 1000 rupee notes discontinued?,1,35519,0.5877063274383545,0
What will happen to international students in the US if Donald Trump becomes president?,Is there any harm for the international students from South Asian countries in America after Trump becoming the President?,1,35530,0.6873568296432495,0
Are Pakistanis (General people) really against India?,What do the Pakistanis think about India?,1,35594,0.6792727708816528,0
Why doesn't Dushka Zapata answer my questions?,Does Dushka Zapata give reasons when she declines A2As?,1,35608,0.41225242614746094,0
How to tackle NPAs?,How do Indian PSBs recover NPAs?,1,35613,0.6309217810630798,0
Is Quora supporting Hillary Clinton?,Why does it seem Quora is so Pro Clinton?,1,35687,0.6658623218536377,0
What is the claim made that Turkey is planning an intervention of Syria?,Will Turkey invade Northern Syria?,1,35749,0.6873739957809448,0
Is human DNA the same from birth to death?,How much can a person's DNA change from birth to death in a life span of approximately 70 years?,1,35841,0.6965757608413696,0
How do I change my Facebook password?,How can I log into Facebook without putting in a password?,1,35909,0.625343918800354,0
Matt Charman: How do you come to know if what you have written is good enough?,How do you know when you've written something good?,1,35989,0.6945313215255737,0
How do I start preparing for IAS prelims?,How do I start preparing for civil services?,1,36099,0.6987428665161133,0
Is is safe to take laxative pills to lose weight? If so which are the best ones?,How do laxative teas make you lose weight?,1,36202,0.6268506050109863,0
What are common tactics and bluffing strategies in Texas Hold'em poker?,What are some basic strategies for Texas Holdem?,1,36214,0.6569547653198242,0
What is digital marketing?What are the basics of Digital Marketing?What is digital marketing strategy?Who needs digital marketing services?,What is digital marketing and how to set career in digital marketing?,1,36247,0.5232799053192139,0
I never signed up for this Quora account. How do I delete this account?,How can I delete this account? Please answer,1,36302,0.6704068779945374,0
What are some mind-blowing facts about F.R.I.E.N.D.S. (TV series)?,What are some mind-blowing facts about the Friends TV series?,1,36332,0.5701723098754883,0
What are the best entrepreneurial decision(s) that you made in your life? And what difference did they make?,What has been the best decision you've made in your life?,1,36355,0.671633243560791,0
How can I grow taller fast?,How do I grow taller (1-2 inches) when I'm already 23? Is it possible?,1,36367,0.6607548594474792,0
Why apple is so expensive?,Are Apple products overrated and overpriced?,1,36394,0.6856913566589355,0
Why does Quora mark so many questions as needing improvement?,Why does Quora always mark my question as needing clarification but does not specify the reason?,1,36401,0.6306972503662109,0
How is black money gonna go off with no longer the use of same 500 and 1000 notes?,How will the scrapping of Rs 500 and Rs 1000 notes help in reducing black money and corruption?,1,36453,0.6990243792533875,0
How do I gain healthy weight without eating junk?,How to gain weight ?,1,36466,0.6891325116157532,0
Who suggested Narendra Modi to stop the circulation of Rs 500 and Rs 1000 notes?,Why did GOI demobilise 500 and 1000 rupee notes?,1,36497,0.667601466178894,0
What are the career options for an electrical and electronics engineer in the IOT field?,What are career options after graduating in electrical engineering particularly in the circuit design area?,1,36527,0.6377756595611572,0
Was Osama Bin Laden really the one responsible for the events of 9/11?,What is the reason truth of 9/11 attack? Was it really done by Osama bin Laden?,1,36568,0.6684716939926147,0
"""""""How to make money?""""""",How could I make money now?,1,36615,0.5963289737701416,0
Is the caste based reservation good for our society?,Is reservation good for india? Doesn't it do injustice with generals?,1,36643,0.6869992613792419,0
Why is Rupee hitting low after demonetisation?,Why did not Rupee get strong against the Dollar even we have demonetisation?,1,36658,0.6854790449142456,0
Who needs digital marketing services?,What is digital marketing?What are the basics of Digital Marketing?What is digital marketing strategy?Who needs digital marketing services?,1,36702,0.48894426226615906,0
Why does the US so covertly fund ISIS?,Is it really true that US is backing ISIS?,1,36759,0.5863813161849976,0
What is the QuickBooks payroll tech support number in Washington?,Which is the best QuickBooks Tech Support Number in Las Vegas?,1,36761,0.6784652471542358,0
"Why shouldn't Gujarat, Maharashtra and the five southern states demand a separate nation, as they are more developed than the rest of India?",Should we separate Gujarat from India since it is much more developed than the rest of India?,1,36765,0.635366678237915,0
What was the reaction of people in offices holding black money after the ban of Rs. 500/Rs. 1000 notes?,How would people with huge black money deal with the situation of 500-1000 rupee notes?,1,36766,0.6723631024360657,0
What are some popular examples of question websites like Quora and wiki answers?,Are there any alternative question and answer websites to Quora?,1,36774,0.6886171102523804,0
What Are the advantages of note banning in India?,What are the advantages and disadvantages of 500 and 1000 rupees ban in India?,1,36785,0.6328273415565491,0
How do I stop worrying about future?,What are some psychological tricks to stop caring about what people think?,1,36805,0.5639090538024902,0
Has the Ancient Khmer Empire been scientifically tested?,Have the Ancient Chaldeans been scientifically tested?,1,36836,0.6690950989723206,0
What are the pros and cons of buying a used car from a rental agency directly? (example: buying an Accord from Hertz Used Car Sales),Is buying used cars from Avis or Hertz a good idea?,1,36906,0.6744291186332703,0
Why does Quora hate Donald J Trump?,Why is Quora biased agaist Donald Trump.?,1,36949,0.6752477884292603,0
What are some of the best movies of all times I should watch (animated are welcome)?,What are the 5 best movies of all time?,1,36950,0.6907469034194946,0
Which computer language is the most used?,Which is the most used programming language which will not have an end?,1,36963,0.6233557462692261,0
How can I become more self-diciplined?,How do I become more self-disciplined and avoid procrastinating?,1,37003,0.5644874572753906,0
Which in the best bicycle to buy under 15k?,Which is the Best cycle in Bangalore for 15k?,1,37059,0.6760905981063843,0
Permanent Member of the UN Security Council. Will India be able to achieve it?,Does India deserve a permanent UN seat with veto powers?,1,37123,0.6689319014549255,0
How should I loose weight?,How can I lose an extreme amount of weight?,1,37147,0.6637156009674072,0
Is it wise to pursue an MS in the USA after Trump's win?,"Can you share merits and demerits of MS international students in USA after election result, as Hillary Clinton's Green card or Trump's job offers?",1,37175,0.5477356910705566,0
Can you guess what PM Modi's Next Step will be after this potentially game changing demonetisation move?,What would be next strike from PM Modi after Demonetisation?,1,37177,0.5993553400039673,0
How do I quit asking bad questions and start asking great questions?,How can I ask great quality questions?,1,37251,0.6650506258010864,0
How should I prepare for CA final law?,What is the best way to prepare for CA final group1 papers?,1,37257,0.6516777276992798,0
What is the best way to solve your problems?,How can we solve the problem?,1,37321,0.38933658599853516,0
"Do women or men want sex more? If so, biologically or culturally?",Are women biologically programmed to think about sex less than men do?,1,37350,0.6645030975341797,0
Who nomenclated Earth?,Who in the Earth named Earth?,1,37370,0.6141135096549988,0
How can I Increase the traffic of my blog?,What are the best way to increase website traffic organically?,1,37435,0.5890199542045593,0
Would trump encourage his supporters to revolt when he loses the election?,What would happen if Trump rallied his supporters to storm the White House if he loses the election?,1,37452,0.623307466506958,0
How do you become a Top Writer on Quora for 2014?,What is good advice for someone who wants to become a Top Writer?,1,37476,0.6921789646148682,0
What are reviews for Starting Strength?,What are reviews for the eBook Starting Strength?,1,37565,0.6874128580093384,0
Are all the stars we see in the sky part of the Milky Way Galaxy?,Can we see individual stars of galaxies other than our Milky Way from Earth?,1,37594,0.6607482433319092,0
What are the healthy ways of gaining weight and muscles?,What is the best weight gain treatment for gaining weight?,1,37596,0.6576364040374756,0
What is the way to increase the height at the age of 21 years?,Can height increase after 25?,1,37624,0.6698553562164307,0
What's Balaji Vishwanathan's take on banning 500 and 1000 Rs. currency?,Why Indian government abruptly announced the demonetization of 500 and 1000 rupees currency?,1,37682,0.6180686950683594,0
